date,kashima-antlers,jef-united,urawa-red-diamonds,tokyo-verdy,yokohama-fa-marinos,yokohama-flugels,shimizu-s-pulse,nagoya-grampus-eight,gamba-osaka,sanfrecce-hiroshima,kashiwa-reysol,shonan-bellmare,jubilo-iwata,consadole-sapporo,vissel-kobe,cerezo-osaka,kawasaki-frontale,fc-tokyo,avispa-fukuoka,kyoto-sanga,omiya-ardija,ventforet-kofu,montedio-yamagata,oita-trinita,sagan-tosu,yokohama-fc,tokushima-vortis,matsumoto-yamaga,v-varen-nagasaki,vegalta-sendai,albirex-niigata
2020-03-05,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-06,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-07,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-08,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-09,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-10,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-11,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-12,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-13,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-14,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-15,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-16,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-17,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-18,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-19,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-20,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-21,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-22,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-23,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-24,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-25,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-26,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-27,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-28,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-29,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-30,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-03-31,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-01,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-02,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-03,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-04,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-05,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-06,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-07,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-08,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-09,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-10,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-11,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-12,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-13,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-14,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-15,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-16,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-17,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-18,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-19,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-20,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-21,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-22,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-23,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-24,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-25,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-26,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-27,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-28,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-29,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-04-30,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-01,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-02,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-03,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-04,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-05,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-06,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-07,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-08,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-09,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-10,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-11,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-12,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-13,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-14,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-15,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-16,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-17,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-18,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-19,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-20,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-21,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-22,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-23,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-24,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-25,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-26,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-27,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-28,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-29,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-30,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-05-31,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-01,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-02,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-03,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-04,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-05,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-06,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-07,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-08,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-09,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-10,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-11,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-12,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-13,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-14,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-15,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-16,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-17,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-18,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-19,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-20,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-21,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-22,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-23,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-24,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-25,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-26,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-27,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-28,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-29,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-06-30,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-07-01,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-07-02,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-07-03,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-07-04,0,0,3,0,0,0,0,1,3,3,3,0,0,0,1,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2020-07-05,0,0,4,0,1,0,0,4,3,6,3,0,0,3,1,6,4,6,0,0,0,0,0,3,1,1,0,0,0,4,0
2020-07-06,0,0,4,0,1,0,0,4,3,6,3,0,0,3,1,6,4,6,0,0,0,0,0,3,1,1,0,0,0,4,0
2020-07-07,0,0,4,0,1,0,0,4,3,6,3,0,0,3,1,6,4,6,0,0,0,0,0,3,1,1,0,0,0,4,0
2020-07-08,0,0,4,0,1,0,0,4,3,6,3,0,0,3,1,6,4,6,0,0,0,0,0,3,1,1,0,0,0,4,0
2020-07-09,0,0,7,0,4,0,0,5,4,6,3,0,0,6,4,9,7,6,0,0,0,0,0,6,1,4,0,0,0,4,0
2020-07-10,0,0,7,0,4,0,0,5,4,6,3,0,0,6,4,9,7,6,0,0,0,0,0,6,1,4,0,0,0,4,0
2020-07-11,0,0,7,0,4,0,0,5,4,6,3,0,0,6,4,9,7,6,0,0,0,0,0,6,1,4,0,0,0,4,0
2020-07-12,0,0,7,0,4,0,0,5,4,6,3,0,0,6,5,9,10,6,0,0,0,0,0,7,1,4,0,0,0,4,0
2020-07-13,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-14,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-15,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-16,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-17,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-18,0,0,10,0,4,0,0,8,7,7,3,1,0,7,5,9,10,9,0,0,0,0,0,7,2,5,0,0,0,5,0
2020-07-19,3,0,10,0,4,0,0,11,10,7,6,1,0,8,8,12,13,12,0,0,0,0,0,7,2,5,0,0,0,6,0
2020-07-20,3,0,10,0,4,0,0,11,10,7,6,1,0,8,8,12,13,12,0,0,0,0,0,7,2,5,0,0,0,6,0
2020-07-21,3,0,10,0,4,0,0,11,10,7,6,1,0,8,8,12,13,12,0,0,0,0,0,7,2,5,0,0,0,6,0
2020-07-22,3,0,10,0,4,0,0,11,10,7,6,1,0,8,8,12,13,12,0,0,0,0,0,7,2,5,0,0,0,6,0
2020-07-23,3,0,10,0,7,0,1,14,13,7,9,4,0,9,9,13,16,13,0,0,0,0,0,7,3,5,0,0,0,6,0
2020-07-24,3,0,10,0,7,0,1,14,13,7,9,4,0,9,9,13,16,13,0,0,0,0,0,7,3,5,0,0,0,6,0
2020-07-25,3,0,10,0,7,0,1,14,13,7,9,4,0,9,9,13,16,13,0,0,0,0,0,7,3,5,0,0,0,6,0
2020-07-26,3,0,10,0,7,0,1,14,13,7,9,4,0,9,9,13,16,13,0,0,0,0,0,7,3,5,0,0,0,6,0
2020-07-27,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-07-28,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-07-29,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-07-30,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-07-31,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-08-01,4,0,13,0,7,0,4,14,16,7,12,4,0,12,9,14,19,14,0,0,0,0,0,7,4,5,0,0,0,6,0
2020-08-02,7,0,14,0,10,0,5,14,16,10,15,4,0,12,9,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-03,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-04,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-05,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-06,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-07,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-08,7,0,14,0,10,0,5,14,16,10,15,4,0,12,12,17,22,14,0,0,0,0,0,7,7,5,0,0,0,6,0
2020-08-09,10,0,14,0,11,0,8,17,19,10,16,4,0,12,12,17,25,14,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-10,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-11,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-12,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-13,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-14,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-15,10,0,14,0,11,0,8,17,19,13,16,4,0,12,12,18,25,15,0,0,0,0,0,7,7,5,0,0,0,9,0
2020-08-16,10,0,17,0,11,0,9,17,19,13,16,4,0,12,12,21,28,18,0,0,0,0,0,10,7,8,0,0,0,10,0
2020-08-17,11,0,17,0,11,0,9,17,19,13,16,4,0,12,13,21,28,18,0,0,0,0,0,10,7,8,0,0,0,10,0
2020-08-18,11,0,17,0,11,0,9,17,19,13,16,4,0,12,13,21,28,18,0,0,0,0,0,10,7,8,0,0,0,10,0
2020-08-19,11,0,17,0,11,0,9,17,19,13,16,4,0,12,13,21,28,18,0,0,0,0,0,10,7,8,0,0,0,10,0
2020-08-20,11,0,20,0,14,0,9,20,19,14,19,4,0,13,13,21,31,19,0,0,0,0,0,11,7,11,0,0,0,10,0
2020-08-21,11,0,20,0,14,0,9,20,19,14,19,4,0,13,13,21,31,19,0,0,0,0,0,11,7,11,0,0,0,10,0
2020-08-22,11,0,20,0,14,0,9,20,19,14,19,4,0,13,13,21,31,19,0,0,0,0,0,11,7,11,0,0,0,10,0
2020-08-23,11,0,20,0,14,0,9,20,19,14,19,4,0,13,13,21,31,19,0,0,0,0,0,11,7,14,0,0,0,10,0
2020-08-24,12,0,20,0,17,0,9,23,20,14,20,4,0,13,16,24,31,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-25,12,0,20,0,17,0,9,23,20,14,20,4,0,13,16,24,31,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-26,12,0,20,0,17,0,9,23,20,14,20,4,0,13,16,24,31,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-27,15,0,20,0,20,0,9,23,20,14,20,4,0,13,17,24,32,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-28,15,0,20,0,20,0,9,23,20,14,20,4,0,13,17,24,32,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-29,15,0,20,0,20,0,9,23,20,14,20,4,0,13,17,24,32,22,0,0,0,0,0,12,7,14,0,0,0,10,0
2020-08-30,18,0,23,0,21,0,9,24,20,15,20,4,0,14,18,24,35,25,0,0,0,0,0,12,7,14,0,0,0,11,0
2020-08-31,18,0,23,0,21,0,9,24,20,15,20,4,0,14,18,27,35,25,0,0,0,0,0,12,7,14,0,0,0,11,0
2020-09-01,18,0,23,0,21,0,9,24,20,15,20,4,0,14,18,27,35,25,0,0,0,0,0,12,7,14,0,0,0,11,0
